Marital status;Application mode;Application order;Course;Daytime/evening attendance	;Previous qualification;Previous qualification (grade);Nacionality;Mother's qualification;Father's qualification;Mother's occupation;Father's occupation;Admission grade;Displaced;Educational special needs;Debtor;Tuition fees up to date;Gender;Scholarship holder;Age at enrollment;International;Curricular units 1st sem (credited);Curricular units 1st sem (enrolled);Curricular units 1st sem (evaluations);Curricular units 1st sem (approved);Curricular units 1st sem (grade);Curricular units 1st sem (without evaluations);Curricular units 2nd sem (credited);Curricular units 2nd sem (enrolled);Curricular units 2nd sem (evaluations);Curricular units 2nd sem (approved);Curricular units 2nd sem (grade);Curricular units 2nd sem (without evaluations);Unemployment rate;Inflation rate;GDP;Target
0.0;0.0;0.5714285714285714;0.80093023255814;1.0;0.0;0.29166666666666674;0.0;0.046511627906976744;0.4186046511627907;0.24242424242424243;0.30303030303030304;0.3146584804297774;1.0;0.0;0.0;1.0;0.0;0.0;0.05882352941176472;0.0;0.0;0.5;0.5;0.47619047619047616;0.6887417218543046;0.0;0.0;0.5;0.5;0.41666666666666663;0.7538461538461538;0.0;0.7325581395348838;0.11111111111111112;0.6406869220607662;1
0.0;0.0;0.5714285714285714;0.6955038759689929;1.0;0.0;0.4916666666666669;0.0;0.8372093023255813;0.8372093023255813;0.30303030303030304;0.42424242424242425;0.4988488104374518;1.0;0.0;0.0;1.0;0.0;0.0;0.17647058823529416;0.0;0.0;0.75;0.5;0.7619047619047619;0.6613907284768212;0.0;0.0;0.75;0.5;0.6666666666666666;0.6722019230769231;0.0;0.2093023255813954;0.0;0.12417437252311753;1
0.0;0.0;0.5714285714285714;0.7302325581395355;1.0;0.0;0.3750000000000002;0.0;0.8604651162790697;0.0;0.5454545454545454;0.18181818181818182;0.3269378357636221;1.0;0.0;0.0;1.0;0.0;0.0;0.05882352941176472;0.0;0.0;0.625;0.5;0.6666666666666666;0.7114474929044465;0.0;0.0;0.75;0.5;0.6666666666666666;0.8245192307692307;0.0;0.9999999999999999;0.24444444444444446;0.4147952443857331;1
0.0;0.2857142857142857;0.8571428571428571;0.0;0.0;0.0;0.34166666666666656;0.0;0.4186046511627907;0.8372093023255813;0.18181818181818182;0.18181818181818182;0.279355333844973;0.0;0.0;1.0;0.0;0.0;0.0;0.05882352941176472;0.0;0.0;0.5;0.5625;0.2857142857142857;0.565121412803532;0.0;0.0;0.5;0.75;0.0;0.0;0.0;0.0;0.7555555555555555;0.5785997357992074;0
0.0;0.0;0.2857142857142857;0.9144186046511633;1.0;0.0;0.6583333333333334;0.0;0.2558139534883721;0.2558139534883721;0.5454545454545454;0.24242424242424243;0.5771297006907135;1.0;0.0;0.0;1.0;0.0;0.0;0.05882352941176472;0.0;0.0;0.5;0.5;0.47619047619047616;0.8158940397350993;0.0;0.0;0.5;0.4375;0.41666666666666663;0.6569230769230768;0.0;0.0;0.7555555555555555;0.5785997357992074;1
0.0;0.0;1.0;0.6955038759689929;1.0;0.0;0.7583333333333335;0.0;0.0;0.8372093023255813;0.24242424242424243;0.48484848484848486;0.5679201841903299;1.0;0.0;0.0;1.0;0.0;0.0;0.05882352941176472;0.0;0.0;0.625;0.4375;0.5714285714285714;0.7125827814569536;0.0;0.0;0.625;0.4375;0.5;0.7242307692307691;0.0;0.0;0.7555555555555555;0.5785997357992074;1
0.0;0.2857142857142857;1.0;0.6955038759689929;1.0;0.0;0.5583333333333333;0.0;0.4186046511627907;0.8604651162790697;0.30303030303030304;0.48484848484848486;0.5418265541059093;1.0;0.0;0.0;1.0;0.0;1.0;0.05882352941176472;0.0;0.0;0.625;0.4375;0.5714285714285714;0.6675496688741722;0.0;0.0;0.625;0.4375;0.5;0.6784615384615383;0.0;0.0;0.7555555555555555;0.5785997357992074;1
0.0;0.0;1.0;0.6955038759689929;1.0;0.0;0.34166666666666656;0.0;0.4186046511627907;0.8604651162790697;0.5454545454545454;0.6060606060606061;0.3330775134305448;1.0;0.0;0.0;1.0;0.0;0.0;0.17647058823529416;0.0;0.0;0.625;0.4375;0.6666666666666666;0.6614947965941343;0.0;0.0;0.75;0.75;0.6666666666666666;0.6966346153846154;0.0;0.9999999999999999;0.24444444444444446;0.4147952443857331;1
0.0;0.0;0.5714285714285714;0.42883720930232627;1.0;0.0;0.5416666666666667;0.0;0.4186046511627907;0.8372093023255813;0.5454545454545454;0.5454545454545454;0.598618572524942;1.0;0.0;0.0;1.0;0.0;1.0;0.2941176470588236;0.0;0.0;0.5;0.625;0.47619047619047616;0.5721854304635762;0.0;0.0;0.5;0.4375;0.41666666666666663;0.6892307692307692;0.0;0.5930232558139535;1.0;0.3117569352708058;1
0.0;0.7499999999999999;0.2857142857142857;0.80093023255814;1.0;0.0;0.8083333333333333;0.0;0.4186046511627907;0.4186046511627907;0.06060606060606061;0.06060606060606061;0.07674597083653101;0.0;0.0;1.0;1.0;0.0;0.0;0.17647058823529416;0.0;0.0;0.5;0.75;0.47619047619047616;0.6463576158940397;0.0;0.0;0.5;0.5;0.41666666666666663;0.7861538461538461;0.0;0.7325581395348838;0.11111111111111112;0.6406869220607662;1
0.0;0.7678571428571428;0.2857142857142857;0.4381395348837209;1.0;0.0;0.6250000000000002;0.0;0.0;0.0;0.18181818181818182;0.42424242424242425;0.6907137375287793;1.0;0.0;0.0;1.0;0.0;0.0;0.17647058823529416;0.0;0.0;0.5;0.6875;0.47619047619047616;0.752317880794702;0.0;0.0;0.5;0.75;0.16666666666666666;0.7269230769230769;0.0;0.7325581395348838;0.11111111111111112;0.6406869220607662;1
0.0;0.0;0.5714285714285714;0.533023255813954;1.0;0.0;0.5583333333333333;0.0;0.8372093023255813;0.8604651162790697;0.5454545454545454;0.48484848484848486;0.6784343821949343;1.0;0.0;0.0;1.0;0.0;0.0;0.05882352941176472;0.0;0.0;0.5;0.4375;0.5714285714285714;0.7328918322295807;0.0;0.0;0.5;0.375;0.5;0.7538461538461538;0.0;0.2093023255813954;0.0;0.12417437252311753;1
0.0;0.0;0.2857142857142857;0.9144186046511633;1.0;0.0;0.6583333333333334;0.0;0.4186046511627907;0.0;0.5454545454545454;0.06060606060606061;0.5771297006907135;0.0;0.0;0.0;1.0;0.0;0.0;0.05882352941176472;0.0;0.0;0.5;0.5;0.47619047619047616;0.6781456953642384;0.0;0.0;0.5;0.875;0.25;0.5384615384615384;0.0;0.2093023255813954;0.0;0.12417437252311753;1
0.0;0.2857142857142857;0.8571428571428571;0.47658914728682156;1.0;0.0;0.6583333333333334;0.0;0.8372093023255813;0.8604651162790697;0.30303030303030304;0.06060606060606061;0.5280122793553337;0.0;0.0;0.0;1.0;0.0;0.0;0.05882352941176472;0.0;0.0;0.375;0.3125;0.47619047619047616;0.6993377483443708;0.0;0.0;0.375;0.375;0.3333333333333333;0.673076923076923;0.0;0.2093023255813954;0.0;0.12417437252311753;1
0.0;0.2857142857142857;0.2857142857142857;0.80093023255814;1.0;0.0;0.40833333333333344;0.0;0.0;0.8604651162790697;0.24242424242424243;0.42424242424242425;0.46968534151956987;0.0;0.0;1.0;1.0;0.0;1.0;0.05882352941176472;0.0;0.0;0.5;0.4375;0.09523809523809523;0.7417218543046358;0.0;0.0;0.5;0.375;0.0;0.0;0.0;0.9186046511627907;0.7999999999999999;0.0;0
0.0;0.2857142857142857;0.2857142857142857;0.533023255813954;1.0;0.0;0.47499999999999987;0.0;0.0;0.0;0.24242424242424243;0.6060606060606061;0.5264773599386032;0.0;0.0;0.0;1.0;0.0;0.0;0.11764705882352944;0.0;0.0;0.75;0.5;0.7619047619047619;0.7350993377483444;0.0;0.0;0.5;0.5;0.41666666666666663;0.7538461538461538;0.0;0.40697674418604646;0.3111111111111111;0.8031704095112285;1
0.0;0.0;0.2857142857142857;0.4381395348837209;1.0;0.0;0.5250000000000001;0.0;0.8604651162790697;0.4186046511627907;0.5454545454545454;0.24242424242424243;0.5126630851880274;1.0;0.0;0.0;1.0;0.0;1.0;0.11764705882352944;0.0;0.0;0.375;0.4375;0.47619047619047616;0.6622516556291391;0.0;0.0;0.375;0.5;0.41666666666666663;0.6846153846153845;0.0;0.37209302325581406;0.4888888888888888;0.7661822985468957;1
0.0;0.2857142857142857;0.5714285714285714;0.8648062015503877;1.0;0.0;0.6583333333333334;0.0;0.4186046511627907;0.4186046511627907;0.5454545454545454;0.5454545454545454;0.6891788181120491;0.0;0.0;0.0;1.0;0.0;1.0;0.05882352941176472;0.0;0.0;0.5;0.4375;0.5714285714285714;0.7114474929044465;0.0;0.0;0.5;0.375;0.5;0.673076923076923;0.0;0.7325581395348838;0.11111111111111112;0.6406869220607662;1
0.0;0.0;0.2857142857142857;0.42883720930232627;1.0;0.0;0.34166666666666656;0.0;0.8604651162790697;0.8604651162790697;0.5454545454545454;0.30303030303030304;0.4574059861857249;0.0;0.0;0.0;0.0;0.0;1.0;0.05882352941176472;0.0;0.0;0.5;0.4375;0.47619047619047616;0.6251655629139073;0.0;0.0;0.5;0.4375;0.41666666666666663;0.7;0.0;0.15116279069767458;0.4888888888888888;1.0;1
0.0;0.2857142857142857;0.8571428571428571;0.6955038759689929;1.0;0.0;0.5083333333333335;0.0;0.0;0.0;0.5454545454545454;0.5454545454545454;0.5141980046047581;1.0;0.0;0.0;1.0;0.0;1.0;0.05882352941176472;0.0;0.0;0.625;0.4375;0.6666666666666666;0.7877388836329233;0.0;0.0;0.75;0.5625;0.6666666666666666;0.8136752136752136;0.0;0.40697674418604646;0.3111111111111111;0.8031704095112285;1
0.0;0.0;1.0;0.6955038759689929;1.0;0.0;0.3750000000000002;0.0;0.4186046511627907;0.0;0.06060606060606061;0.06060606060606061;0.34996162701458156;1.0;0.0;0.0;1.0;0.0;0.0;0.05882352941176472;0.0;0.0;0.625;0.625;0.6666666666666666;0.6903311258278145;0.0;0.0;0.75;0.5;0.6666666666666666;0.7117788461538461;0.0;0.9186046511627907;0.7999999999999999;0.0;1
0.0;0.2857142857142857;0.2857142857142857;0.80093023255814;1.0;0.0;0.29166666666666674;0.0;0.8604651162790697;0.8604651162790697;0.30303030303030304;0.42424242424242425;0.3085188027628547;1.0;0.0;0.0;1.0;0.0;0.0;0.11764705882352944;0.0;0.0;0.5;0.4375;0.5714285714285714;0.771996215704825;0.0;0.0;0.5;0.4375;0.5;0.6641025641025641;0.0;0.5581395348837211;0.28888888888888886;0.7727873183619551;1
0.0;0.2857142857142857;0.5714285714285714;0.533023255813954;1.0;0.0;0.3750000000000002;0.0;0.4186046511627907;0.4186046511627907;0.18181818181818182;0.18181818181818182;0.3530314658480429;1.0;0.0;0.0;1.0;0.0;0.0;0.05882352941176472;0.0;0.0;0.5;0.5625;0.47619047619047616;0.5827814569536424;0.0;0.0;0.5;0.5625;0.3333333333333333;0.6057692307692307;0.0;0.15116279069767458;0.4888888888888888;1.0;1
0.0;0.6785714285714285;0.2857142857142857;0.6955038759689929;1.0;0.0;0.51;0.0;0.4186046511627907;0.8372093023255813;0.5454545454545454;0.24242424242424243;0.38372985418265526;0.0;0.0;0.0;1.0;0.0;1.0;0.47058823529411753;0.0;0.0;0.75;0.5;0.7619047619047619;0.7082119205298013;0.0;0.0;0.75;0.5;0.6666666666666666;0.7197884615384614;0.0;0.2093023255813954;0.0;0.12417437252311753;1
0.0;0.0;1.0;0.6955038759689929;1.0;0.0;0.51;0.0;0.4186046511627907;0.8604651162790697;0.5454545454545454;0.5454545454545454;0.37759017651573257;1.0;0.0;0.0;1.0;0.0;1.0;0.11764705882352944;0.0;0.0;0.625;0.4375;0.5714285714285714;0.678587196467991;0.0;0.0;0.75;0.6875;0.5833333333333333;0.6906153846153845;0.0;0.5581395348837211;0.28888888888888886;0.7727873183619551;1
0.0;0.2857142857142857;1.0;0.6955038759689929;1.0;0.0;0.675;0.0;0.0;0.8604651162790697;0.18181818181818182;0.18181818181818182;0.586339217191097;1.0;0.0;0.0;1.0;0.0;0.0;0.05882352941176472;0.0;0.0;0.625;0.4375;0.6666666666666666;0.7374077578051087;0.0;0.0;0.75;0.5625;0.6666666666666666;0.7477884615384615;0.0;0.40697674418604646;0.3111111111111111;0.8031704095112285;1
0.0;0.2857142857142857;0.2857142857142857;0.46604651162790756;1.0;0.0;0.7416666666666669;0.0;0.06976744186046512;0.0;0.12121212121212122;0.6060606060606061;0.718342287029931;1.0;0.0;0.0;1.0;0.0;0.0;0.11764705882352944;0.0;0.0;0.5;0.5;0.5714285714285714;0.6887417218543046;0.0;0.0;0.5;0.5625;0.3333333333333333;0.6892307692307692;0.0;0.7325581395348838;0.11111111111111112;0.6406869220607662;1
0.0;0.0;0.2857142857142857;0.6955038759689929;1.0;0.0;0.6583333333333334;0.0;0.4186046511627907;0.8604651162790697;0.24242424242424243;0.30303030303030304;0.5418265541059093;0.0;0.0;0.0;1.0;0.0;0.0;0.05882352941176472;0.0;0.0;0.625;0.4375;0.5714285714285714;0.7249448123620308;0.0;0.0;0.625;0.4375;0.5;0.7367948717948717;0.0;0.0;0.7555555555555555;0.5785997357992074;1
0.0;0.6785714285714285;0.2857142857142857;0.4381395348837209;1.0;0.0;0.7916666666666667;0.0;0.4186046511627907;0.4186046511627907;0.24242424242424243;0.6060606060606061;0.07674597083653101;0.0;0.0;0.0;1.0;0.0;0.0;0.4117647058823528;0.0;0.0;0.5;0.6875;0.47619047619047616;0.6887417218543046;0.0;0.0;0.5;0.75;0.08333333333333333;0.6461538461538461;0.0;0.7325581395348838;0.11111111111111112;0.6406869220607662;0
0.0;0.0;0.5714285714285714;0.8648062015503877;1.0;0.0;0.35833333333333317;0.0;0.046511627906976744;0.046511627906976744;0.18181818181818182;0.24242424242424243;0.30084420567920156;1.0;0.0;0.0;1.0;0.0;0.0;0.23529411764705888;0.0;0.0;0.5;0.5;0.47619047619047616;0.6781456953642384;0.0;0.0;0.5;0.4375;0.41666666666666663;0.603076923076923;0.0;0.40697674418604646;0.3111111111111111;0.8031704095112285;1
0.0;0.0;0.5714285714285714;0.5429457364341088;1.0;0.0;0.5583333333333333;0.0;0.0;0.0;0.5454545454545454;0.24242424242424243;0.4359171143514964;1.0;0.0;0.0;1.0;0.0;1.0;0.05882352941176472;0.0;0.0;0.5;0.5625;0.5714285714285714;0.7190160832544938;0.0;0.0;0.5;0.375;0.5;0.655128205128205;0.0;0.15116279069767458;0.4888888888888888;1.0;1
0.0;0.0;0.2857142857142857;0.533023255813954;1.0;0.0;0.2250000000000001;0.0;0.8604651162790697;0.8604651162790697;0.5454545454545454;0.36363636363636365;0.328472755180353;1.0;0.0;0.0;1.0;0.0;0.0;0.05882352941176472;0.0;0.0;0.5;0.375;0.5714285714285714;0.6975717439293598;0.0;0.0;0.5;0.375;0.5;0.7089743589743589;0.0;0.15116279069767458;0.4888888888888888;1.0;1
0.0;0.0;0.2857142857142857;0.42883720930232627;1.0;0.0;0.40833333333333344;0.0;0.2558139534883721;0.4186046511627907;0.5454545454545454;0.5454545454545454;0.43284727551803526;0.0;0.0;0.0;1.0;0.0;1.0;0.17647058823529416;0.0;0.0;0.5;0.375;0.5714285714285714;0.7947019867549668;0.0;0.0;0.5;0.375;0.5;0.7807692307692307;0.0;0.40697674418604646;0.3111111111111111;0.8031704095112285;1
0.0;0.0;0.2857142857142857;0.42883720930232627;1.0;0.0;0.2416666666666667;0.0;0.06976744186046512;0.4186046511627907;0.18181818181818182;0.30303030303030304;0.4405218726016882;1.0;0.0;0.0;1.0;0.0;0.0;0.11764705882352944;0.0;0.0;0.5;0.375;0.5714285714285714;0.6710816777041942;0.0;0.0;0.5;0.5;0.41666666666666663;0.6138461538461538;0.0;0.5581395348837211;0.28888888888888886;0.7727873183619551;1
0.0;0.0;0.5714285714285714;0.8648062015503877;1.0;0.0;0.2250000000000001;0.0;0.0;0.4186046511627907;0.24242424242424243;0.42424242424242425;0.5003837298541824;1.0;0.0;0.0;1.0;0.0;1.0;0.11764705882352944;0.0;0.0;0.5;0.4375;0.5714285714285714;0.7341532639545885;0.0;0.0;0.5;0.4375;0.5;0.7076923076923076;0.0;0.7325581395348838;0.11111111111111112;0.6406869220607662;0
0.0;0.0;1.0;0.6955038759689929;1.0;0.0;0.44166666666666665;0.0;0.8372093023255813;0.8372093023255813;0.5454545454545454;0.5454545454545454;0.33921719109746706;1.0;0.0;0.0;1.0;0.0;0.0;0.7647058823529411;0.0;0.0;0.625;0.4375;0.6666666666666666;0.7784295175023653;0.0;0.0;0.75;0.5;0.6666666666666666;0.8056730769230769;0.0;0.5581395348837211;0.28888888888888886;0.7727873183619551;1
0.0;0.0;0.2857142857142857;0.6955038759689929;1.0;0.0;0.9083333333333334;0.0;0.4186046511627907;0.8604651162790697;0.30303030303030304;0.18181818181818182;0.8334612432847275;0.0;0.0;0.0;1.0;0.0;0.0;0.05882352941176472;0.0;0.0;0.75;0.5;0.7619047619047619;0.7435761589403973;0.0;0.0;0.75;0.5;0.6666666666666666;0.7557307692307692;0.0;0.2093023255813954;0.0;0.12417437252311753;1
0.0;0.2857142857142857;0.2857142857142857;0.4381395348837209;1.0;0.0;0.5416666666666667;0.0;0.0;0.4186046511627907;0.24242424242424243;0.6060606060606061;0.46968534151956987;1.0;0.0;0.0;1.0;0.0;0.0;0.05882352941176472;0.0;0.0;0.375;0.5;0.38095238095238093;0.5827814569536424;0.0;0.0;0.375;0.5;0.25;0.7538461538461538;0.0;0.5930232558139535;1.0;0.3117569352708058;1
0.0;0.0;0.2857142857142857;0.8648062015503877;1.0;0.0;0.6083333333333332;0.0;0.8604651162790697;0.8604651162790697;0.5454545454545454;0.5454545454545454;0.7674597083653103;1.0;0.0;0.0;1.0;0.0;1.0;0.05882352941176472;0.0;0.0;0.5;0.375;0.5714285714285714;0.7064017660044151;0.0;0.0;0.5;0.375;0.5;0.717948717948718;0.0;0.2093023255813954;0.0;0.12417437252311753;1
0.0;0.30357142857142855;0.2857142857142857;0.6955038759689929;1.0;0.0;0.20833333333333348;0.0;0.8604651162790697;0.8372093023255813;0.30303030303030304;0.30303030303030304;0.30698388334612425;0.0;0.0;0.0;1.0;0.0;0.0;0.17647058823529416;0.0;0.0;0.625;0.8125;0.5714285714285714;0.6237086092715233;0.0;0.0;0.75;0.5625;0.5833333333333333;0.6639230769230768;0.0;0.9186046511627907;0.7999999999999999;0.0;1
0.0;0.0;0.2857142857142857;0.5429457364341088;1.0;0.0;0.34166666666666656;0.0;0.8604651162790697;0.8604651162790697;0.24242424242424243;0.42424242424242425;0.29623944742900976;0.0;0.0;0.0;1.0;0.0;0.0;0.11764705882352944;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.40697674418604646;0.3111111111111111;0.8031704095112285;0
0.0;0.7499999999999999;0.5714285714285714;0.5429457364341088;1.0;0.0;0.6250000000000002;0.0;0.4186046511627907;0.4186046511627907;0.5454545454545454;0.5454545454545454;0.47582501918649256;1.0;0.0;0.0;1.0;0.0;0.0;0.11764705882352944;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.5;0.75;0.0;0.0;0.0;0.37209302325581406;0.4888888888888888;0.7661822985468957;0
0.0;0.0;0.2857142857142857;0.0;1.0;0.0;0.5916666666666666;0.0;0.4186046511627907;0.8372093023255813;0.42424242424242425;0.42424242424242425;0.44512663085188;1.0;0.0;0.0;0.0;0.0;0.0;0.11764705882352944;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.37209302325581406;0.4888888888888888;0.7661822985468957;0
0.0;0.0;1.0;0.5429457364341088;1.0;0.0;0.4916666666666669;0.0;0.0;0.8604651162790697;0.30303030303030304;0.36363636363636365;0.4236377590176512;1.0;0.0;0.0;1.0;0.0;1.0;0.05882352941176472;0.0;0.0;0.5;0.4375;0.5714285714285714;0.6508987701040682;0.0;0.0;0.5;0.375;0.5;0.6461538461538461;0.0;0.15116279069767458;0.4888888888888888;1.0;1
0.0;0.0;1.0;0.6955038759689929;1.0;0.0;0.6250000000000002;0.0;0.046511627906976744;0.4186046511627907;0.12121212121212122;0.18181818181818182;0.5955487336914811;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.75;0.875;0.47619047619047616;0.6601324503311259;0.0;0.0;0.75;0.875;0.41666666666666663;0.670923076923077;0.0;0.37209302325581406;0.4888888888888888;0.7661822985468957;1
0.0;0.30357142857142855;0.2857142857142857;0.9144186046511633;1.0;0.0;0.2416666666666667;0.0;0.4186046511627907;0.8604651162790697;0.24242424242424243;0.0;0.2839600920951648;1.0;0.0;0.0;1.0;0.0;0.0;0.11764705882352944;0.0;0.0;0.625;0.625;0.5714285714285714;0.6445916114790287;0.0;0.0;0.625;0.5625;0.5;0.7089743589743589;0.0;0.5581395348837211;0.28888888888888886;0.7727873183619551;1
0.0;0.0;1.0;0.533023255813954;1.0;0.0;0.3750000000000002;0.0;0.4186046511627907;0.0;0.24242424242424243;0.30303030303030304;0.4236377590176512;1.0;0.0;0.0;1.0;0.0;0.0;0.05882352941176472;0.0;0.0;0.5;0.5625;0.47619047619047616;0.6269315673289183;0.0;0.0;0.5;0.5;0.16666666666666666;0.6192307692307691;0.0;0.7325581395348838;0.11111111111111112;0.6406869220607662;1
0.0;0.10714285714285715;0.2857142857142857;0.6955038759689929;1.0;0.0;0.6250000000000002;0.0;0.8372093023255813;0.8372093023255813;0.24242424242424243;0.24242424242424243;0.6907137375287793;0.0;0.0;0.0;1.0;0.0;0.0;0.47058823529411753;0.0;0.0;0.75;0.5;0.6666666666666666;0.7844087038789026;0.0;0.0;0.75;0.5;0.5833333333333333;0.7972307692307692;0.0;0.37209302325581406;0.4888888888888888;0.7661822985468957;1
0.0;0.0;0.2857142857142857;0.533023255813954;1.0;0.0;0.51;0.0;0.2558139534883721;0.8604651162790697;0.24242424242424243;0.5454545454545454;0.1841903300076746;1.0;0.0;0.0;1.0;0.0;0.0;0.11764705882352944;0.0;0.0;0.5;0.6875;0.47619047619047616;0.5615894039735099;0.0;0.0;0.5;0.625;0.5;0.6307692307692306;0.0;0.40697674418604646;0.3111111111111111;0.8031704095112285;0
0.0;0.9285714285714285;0.2857142857142857;0.4381395348837209;1.0;0.0;0.45833333333333326;0.0;0.4186046511627907;0.0;0.5454545454545454;0.5454545454545454;0.5372217958557173;1.0;0.0;1.0;0.0;0.0;0.0;0.4117647058823528;0.0;0.0;0.875;0.5625;0.7619047619047619;0.695364238410596;0.0;0.0;0.875;0.8125;0.5;0.7;0.0;0.15116279069767458;0.4888888888888888;1.0;1
0.0;0.0;0.2857142857142857;0.533023255813954;1.0;0.0;0.5250000000000001;0.0;0.0;0.0;0.24242424242424243;0.5454545454545454;0.4481964696853413;1.0;0.0;1.0;1.0;0.0;1.0;0.11764705882352944;0.0;0.0;0.5;0.375;0.5714285714285714;0.6799116997792495;0.0;0.0;0.5;0.375;0.5;0.682051282051282;0.0;0.2093023255813954;0.0;0.12417437252311753;1
0.0;0.30357142857142855;0.2857142857142857;0.6955038759689929;1.0;0.0;0.42500000000000004;0.0;0.4186046511627907;0.0;0.5454545454545454;0.24242424242424243;0.4727551803530312;0.0;0.0;0.0;1.0;0.0;1.0;0.17647058823529416;0.0;0.0;0.75;0.5;0.0;0.0;0.0;0.0;0.75;0.5;0.0;0.0;0.0;0.2093023255813954;0.0;0.12417437252311753;1
0.0;0.0;0.2857142857142857;0.80093023255814;1.0;0.0;0.20833333333333348;0.0;0.0;0.0;0.30303030303030304;0.24242424242424243;0.19953952417498066;1.0;0.0;0.0;1.0;0.0;1.0;0.17647058823529416;0.0;0.0;0.5;0.5625;0.47619047619047616;0.6887417218543046;0.0;0.0;0.5;0.375;0.41666666666666663;0.7430769230769231;0.0;0.5581395348837211;0.28888888888888886;0.7727873183619551;1
0.0;0.0;0.5714285714285714;0.6955038759689929;1.0;0.0;0.27500000000000013;0.0;0.0;0.0;0.24242424242424243;0.24242424242424243;0.3100537221795854;1.0;0.0;0.0;1.0;0.0;1.0;0.17647058823529416;0.0;0.0;0.625;0.5;0.6666666666666666;0.6741721854304635;0.0;0.0;0.75;0.5;0.6666666666666666;0.7383653846153846;0.0;0.7325581395348838;0.11111111111111112;0.6406869220607662;1
0.0;0.2857142857142857;0.2857142857142857;0.4381395348837209;1.0;0.0;0.47499999999999987;0.0;0.0;0.046511627906976744;0.24242424242424243;0.06060606060606061;0.5264773599386032;1.0;0.0;0.0;1.0;0.0;0.0;0.11764705882352944;0.0;0.0;0.375;0.625;0.38095238095238093;0.5960264900662252;0.0;0.0;0.375;0.625;0.25;0.5564102564102564;0.0;0.5930232558139535;1.0;0.3117569352708058;1
0.0;0.10714285714285715;0.2857142857142857;0.38728682170542683;1.0;0.0;0.29166666666666674;0.0;0.046511627906976744;0.0;0.12121212121212122;0.24242424242424243;0.38372985418265526;1.0;0.0;0.0;1.0;0.0;0.0;0.8235294117647058;0.0;0.0;1.0;0.75;1.0;0.7320891029500302;0.0;0.0;1.0;1.0;1.0;0.7248520710059171;0.0;0.9186046511627907;0.7999999999999999;0.0;1
0.0;0.0;0.2857142857142857;0.4381395348837209;1.0;0.0;0.29166666666666674;0.0;0.0;0.4186046511627907;0.18181818181818182;0.24242424242424243;0.3330775134305448;0.0;0.0;0.0;1.0;0.0;0.0;0.17647058823529416;0.0;0.0;0.375;0.75;0.2857142857142857;0.6534216335540839;0.0;0.0;0.375;0.5;0.25;0.7;0.0;0.2093023255813954;0.0;0.12417437252311753;1
0.0;0.0;0.8571428571428571;0.4381395348837209;1.0;0.0;0.5416666666666667;0.0;0.046511627906976744;0.023255813953488372;0.24242424242424243;0.18181818181818182;0.39907904834996155;1.0;0.0;0.0;1.0;0.0;0.0;0.05882352941176472;0.0;0.0;0.375;0.875;0.2857142857142857;0.6534216335540839;0.0;0.0;0.375;0.5;0.41666666666666663;0.6246153846153846;0.0;0.2093023255813954;0.0;0.12417437252311753;1
0.0;0.2857142857142857;0.2857142857142857;0.9144186046511633;1.0;0.0;0.7249999999999999;0.0;0.0;0.0;0.18181818181818182;0.24242424242424243;0.509593246354566;0.0;0.0;1.0;1.0;0.0;0.0;0.05882352941176472;0.0;0.0;0.5;0.5;0.38095238095238093;0.7019867549668874;0.0;0.0;0.5;0.625;0.25;0.5743589743589743;0.0;0.5930232558139535;1.0;0.3117569352708058;1
0.0;0.0;1.0;0.80093023255814;1.0;0.0;0.5083333333333335;0.0;0.0;0.023255813953488372;0.24242424242424243;0.42424242424242425;0.400613967766692;1.0;0.0;0.0;1.0;0.0;0.0;0.05882352941176472;0.0;0.0;0.5;0.4375;0.5714285714285714;0.7240618101545253;0.0;0.0;0.5;0.5625;0.41666666666666663;0.8292307692307692;0.0;0.7325581395348838;0.11111111111111112;0.6406869220607662;1
0.0;0.8928571428571428;0.2857142857142857;0.533023255813954;1.0;0.0;0.32499999999999996;0.0;0.4186046511627907;0.046511627906976744;0.30303030303030304;0.12121212121212122;0.2701458173445892;0.0;0.0;1.0;1.0;0.0;0.0;0.17647058823529416;0.0;0.0;1.0;1.0;0.7619047619047619;0.6688741721854304;0.0;0.0;1.0;0.625;0.25;0.5923076923076923;0.0;0.40697674418604646;0.3111111111111111;0.8031704095112285;1
0.0;0.2857142857142857;0.2857142857142857;0.4381395348837209;1.0;0.0;0.42500000000000004;0.0;0.023255813953488372;0.4186046511627907;0.12121212121212122;0.24242424242424243;0.4343821949347657;1.0;0.0;0.0;1.0;0.0;1.0;0.17647058823529416;0.0;0.0;0.5;0.375;0.5714285714285714;0.7858719646799117;0.0;0.0;0.5;0.5;0.5;0.6538461538461537;0.0;0.15116279069767458;0.4888888888888888;1.0;1
